#
# Full target list for orbit 211, sector 100
# Created Wed Jan 14 09:59:26 EST 2026 
# Concatenation of GI astero exo bright DDT ppas spm1 GI2 exo2 lists
#
TICID,Camera,CCD,Tmag,RA,Dec
434496902,1,2,11.54,173.0196,-19.8472
434497514,1,2,8.42,173.1317,-18.3330
434502031,1,2,8.19,173.4028,-20.5464
434502793,1,2,8.73,173.4016,-22.8342
434567277,3,3,13.82,191.1488,-63.5306
434572413,3,3,9.64,191.1444,-63.5296
434673347,3,3,13.43,191.3242,-65.0135
434673654,3,3,8.70,191.3361,-65.4550
434742765,3,3,14.79,191.1551,-65.9217
434801330,3,3,13.76,192.4992,-65.7411
434923432,3,3,9.24,192.5390,-62.7472
434923593,3,3,14.09,192.4065,-63.5361
434928341,3,3,8.23,192.3617,-64.2028
434930786,3,3,14.05,192.3896,-63.2268
435003773,3,2,9.43,192.3908,-61.4920
435013248,3,3,5.32,192.5581,-62.6412
435219988,3,3,8.86,192.6609,-63.0763
435322339,3,3,12.72,192.6147,-64.3082
435419072,3,3,14.38,192.8063,-65.0403
435504149,3,3,8.57,192.9813,-64.6758
435508332,3,3,13.15,192.9544,-63.2047
435508488,3,3,12.14,192.9952,-63.8870
435683798,3,1,12.25,193.2312,-60.0748
435888597,3,3,14.84,193.0885,-63.6172
435898801,3,3,9.04,193.2232,-63.3357
435899024,3,3,12.68,193.0945,-64.3109
435977760,3,3,8.49,193.3459,-65.6745
435985984,3,3,13.21,193.2811,-65.5495
435986720,3,3,11.16,193.4328,-65.8997
436064730,3,3,14.54,193.3656,-65.0256
436073131,3,3,10.27,193.3905,-64.1227
436074242,3,3,14.72,193.4754,-64.9072
436077712,3,3,10.46,193.3278,-64.0233
436183888,3,3,15.76,193.3607,-62.3390
436187454,3,3,14.87,193.3081,-62.7652
436267716,3,1,5.80,193.4538,-60.3762
436272241,3,1,9.90,193.4457,-60.3099
436272277,3,1,4.79,193.4221,-60.3494
436272308,3,1,10.21,193.3569,-60.3667
436272339,3,1,11.08,193.5150,-60.4225
436276821,3,1,11.72,193.3246,-60.2333
436276871,3,1,5.47,193.3412,-60.3285
436284921,3,1,6.76,193.4067,-60.3571
436285033,3,1,9.11,193.4897,-60.4161
436491630,3,3,7.67,193.7602,-62.5589
436494457,3,3,15.49,193.7063,-62.6137
436501155,3,3,14.03,193.7533,-63.4948
436501188,3,3,7.70,193.7656,-63.6409
436597977,3,3,9.81,193.6131,-63.9353
436598041,3,3,12.38,193.6550,-64.3259
436598674,3,3,8.11,193.5766,-65.5115
436602740,3,3,13.69,193.7482,-65.2006
436683621,3,3,9.66,193.9005,-64.3697
436685533,3,3,8.82,193.7228,-65.8295
436687970,3,3,14.71,193.9464,-64.6916
436690911,3,3,15.72,193.9944,-64.3740
436693263,3,3,11.95,193.7860,-65.5350
436783866,3,3,13.73,193.7815,-63.9437
436993700,3,1,13.60,194.2443,-60.7169
437002682,3,1,14.09,194.2378,-60.3308
437106039,3,3,11.42,194.1358,-62.4158
437106044,3,3,8.26,194.0975,-62.4499
437193674,3,3,12.46,194.1633,-64.5756
437193687,3,3,10.72,194.2245,-64.6459
437230158,1,2,12.26,164.7098,-23.7726
437230991,1,2,14.73,164.7624,-21.4923
437231506,1,2,8.55,164.7183,-20.0537
437231668,1,2,5.92,164.7367,-19.6053
437232382,1,2,3.13,164.9401,-18.2979
437236575,1,2,3.50,165.1408,-18.3249
437237493,1,2,14.94,165.1946,-21.2199
437237609,1,2,8.93,165.1185,-21.5522
437237850,1,2,8.00,165.1680,-22.3342
437241830,1,2,7.88,165.4502,-21.8418
437242604,1,2,15.02,165.3599,-23.7559
437242640,1,2,9.76,165.3992,-23.8611
437242648,1,2,15.47,165.4039,-23.8902
437243044,1,2,10.36,165.5265,-22.8752
437246697,1,2,8.17,165.6686,-23.6132
437247487,1,2,4.02,169.4461,-22.1461
437248187,1,2,9.26,169.5191,-20.0375
437248515,1,2,11.46,169.4388,-19.0548
437251093,1,2,8.90,169.7293,-23.1169
437253099,1,2,11.55,169.8432,-19.0083
437253811,1,2,13.08,169.9216,-21.2497
437256956,1,2,8.64,170.1068,-18.9186
437258094,1,2,11.39,170.1765,-22.5138
437258103,1,2,11.11,170.1574,-22.5497
437259571,1,2,13.11,170.1876,-20.7858
437261156,1,2,7.33,170.3625,-20.4545
437261733,1,2,13.30,170.3242,-22.3882
437262487,1,2,11.74,173.4997,-23.2695
437262491,1,2,12.46,173.5030,-23.2588
437263458,1,2,11.69,173.5646,-19.9088
437266963,1,2,13.90,173.8741,-19.7855
437267652,1,2,9.12,173.9986,-18.7023
437269250,1,2,8.44,174.1026,-23.6375
437269640,1,2,8.27,174.0288,-22.4792
437288021,1,2,14.96,174.1919,-19.6142
437288983,1,2,5.36,174.2491,-22.9477
437290139,1,2,8.32,174.3397,-21.4632
437310271,3,3,5.95,194.3820,-65.6462
437392899,3,3,5.57,194.2962,-63.4645
437392960,3,3,8.13,194.4425,-63.6570
437607593,3,1,13.29,194.6499,-59.8999
437809186,3,3,9.08,194.6212,-64.4069
437813613,3,3,9.86,194.6519,-63.4990
437826020,3,3,15.14,194.6126,-64.4604
437919463,3,3,9.52,194.6589,-65.2274
437928177,3,3,14.80,194.8542,-65.4964
438027011,3,3,14.78,194.9577,-63.6163
438031597,3,3,11.81,194.7503,-64.0834
438031710,3,3,7.17,194.8974,-64.3718
438134763,3,3,8.42,194.8385,-62.2891
438134782,3,3,12.64,194.8889,-62.4705
438238920,3,1,5.63,194.9021,-60.0218
438248180,3,1,8.65,194.7626,-60.4829
438443683,3,3,13.43,195.1570,-62.6003
438446231,3,3,15.34,195.0902,-63.6368
438560854,3,3,15.58,195.1722,-64.8357
438648046,3,3,14.60,195.3445,-64.5137
438648278,3,3,8.04,195.4526,-64.7957
438657114,3,3,13.20,195.3154,-65.1089
438657921,3,3,11.06,195.4354,-65.8701
438695853,3,1,7.38,201.0356,-53.7932
438699024,3,1,12.89,201.0671,-52.7011
438699027,3,1,12.85,201.0666,-52.7003
438701212,3,1,5.50,201.1082,-51.8751
438702139,3,1,6.95,201.1500,-51.5046
438704377,3,1,8.21,201.1658,-50.5746
438712956,3,1,14.44,201.2895,-49.3239
438717151,3,1,11.68,201.3336,-51.0679
438717655,3,1,14.34,201.1894,-51.2552
438719190,3,1,7.98,201.3009,-51.8418
438719315,3,1,7.13,201.3373,-51.8897
438721573,3,1,11.36,201.3433,-52.7052
438721994,3,1,13.01,201.3547,-52.8635
438725071,3,1,8.94,201.2176,-53.8203
438726390,3,1,14.69,201.4929,-53.6726
438730645,3,1,7.45,201.3749,-52.3621
438731990,3,1,8.14,201.5019,-51.9191
438733202,3,1,6.95,201.5070,-51.4795
438733975,3,1,12.42,201.4917,-51.1959
438734016,3,1,7.65,201.4829,-51.1772
438734217,3,1,9.57,201.4417,-51.0972
438734275,3,1,10.44,201.4659,-51.0662
438735249,3,1,14.71,201.3947,-50.7021
438756152,3,3,11.80,195.3957,-63.3728
438760896,3,3,5.67,195.2924,-63.0232
438769029,3,3,15.82,195.3373,-62.8901
438777551,3,1,12.93,201.7605,-53.4481
438780032,3,1,14.36,201.8505,-52.7108
438784463,3,1,11.88,201.8923,-51.2372
438789173,3,1,6.40,201.8360,-49.3813
438789717,3,1,6.28,201.7765,-49.1437
438804128,3,1,8.56,202.0385,-49.8379
438812396,3,1,10.12,202.1100,-49.7725
438816206,3,1,8.38,202.0922,-51.2926
438826446,3,1,12.75,202.4136,-53.3505
438829985,3,1,14.10,202.3248,-52.2038
438830326,3,1,13.08,202.3945,-52.0882
438832923,3,1,4.99,202.3552,-51.1652
438863615,3,3,8.76,195.4558,-62.4812
439062995,3,3,14.56,195.6091,-63.0954
439164152,3,3,9.08,195.6984,-63.8357
439168784,3,3,10.85,195.5843,-63.4732
439169923,3,3,15.53,195.4946,-63.9691
439173767,3,3,8.87,195.4834,-64.6269
439257396,3,3,10.52,195.5861,-65.0024
439259307,3,3,12.95,195.6019,-65.8285
439259308,3,3,10.63,195.5986,-65.8279
439381274,3,3,12.07,195.7996,-64.8221
439479316,3,3,8.23,195.8928,-62.9696
439483766,3,4,14.50,195.9566,-61.6320
439565530,3,1,8.62,195.7516,-59.9984
439575392,3,4,13.55,195.9072,-61.4172
439670072,3,4,9.09,196.1500,-61.6715
439878605,3,3,4.80,195.9626,-64.0999
439879258,3,3,14.06,196.1769,-64.7892
439879418,3,3,14.60,196.1795,-64.9236
439883940,3,3,14.32,196.0671,-64.0992
439971546,3,3,8.46,196.2714,-64.2321
439973455,3,3,13.85,196.2218,-65.7419
439979970,3,3,6.66,196.2579,-64.4417
439980330,3,3,11.62,196.2828,-64.6878
439981075,3,3,14.29,196.2985,-65.3223
440091947,3,3,10.14,196.4389,-62.9198
440197267,3,4,5.88,196.2428,-61.4387
440295188,3,4,13.39,196.5615,-61.2532
440404423,3,4,8.43,196.4831,-61.3647
440501899,3,3,8.11,196.5784,-63.6164
440502253,3,3,5.11,196.5238,-64.5290
440514741,3,3,15.31,196.6807,-64.3922
440606785,3,3,13.90,196.6470,-65.0994
440616430,3,3,11.70,196.7711,-65.5512
440616663,3,3,8.78,196.5147,-65.6154
440617220,3,3,7.44,196.9084,-65.8778
440708734,3,3,15.50,196.7197,-64.5331
440710376,3,3,12.90,196.8246,-63.7786
440710465,3,3,9.73,196.8215,-64.0530
440713333,3,3,15.62,196.7474,-64.1685
440714949,3,3,9.97,196.7818,-63.5287
440715308,3,3,10.47,196.7861,-64.4285
440723347,3,3,15.47,196.8996,-64.3523
440817830,3,4,8.73,196.7239,-61.9439
440910482,3,4,14.80,196.7439,-61.1505
440988599,3,4,14.49,196.9431,-62.0039
441099902,3,3,14.41,197.1580,-63.6072
441163023,3,3,9.53,196.9435,-64.2026
441167966,3,3,15.81,197.0005,-63.9707
441172119,3,3,14.02,197.0479,-64.2188
441173376,3,3,15.60,197.0303,-65.1013
441173738,3,3,5.74,197.0297,-65.3060
441263248,3,3,13.29,197.3651,-65.5571
441263922,3,3,15.45,197.3019,-65.8967
441373102,3,3,13.74,197.2209,-64.0793
441546821,3,4,7.79,197.3169,-60.3085
441547170,3,4,8.36,197.6255,-60.8521
441675318,3,4,9.49,197.4683,-61.1316
441675478,3,4,13.84,197.5582,-61.8173
441680352,3,4,8.25,197.6230,-61.8329
441769260,3,3,9.16,197.5809,-64.4566
441769470,3,3,15.61,197.4533,-64.0837
441773954,3,3,15.38,197.5416,-64.4178
441866729,3,3,8.98,197.5037,-64.5607
441866920,3,3,13.30,197.4656,-64.6664
441875921,3,3,9.76,197.5440,-65.2647
441876020,3,3,13.93,197.5303,-65.3181
441980982,3,3,8.20,197.7364,-64.4010
442170794,3,4,9.04,197.7587,-60.1227
442171400,3,4,10.03,197.7685,-61.6271
442279247,3,4,8.22,197.9782,-60.1835
442505478,3,3,15.57,197.9333,-63.6721
442590282,3,3,8.71,198.2322,-65.6301
442696050,3,3,13.43,198.2724,-64.6138
442792686,3,4,13.79,198.3292,-61.6321
442802592,3,4,13.03,198.1802,-62.0969
442802643,3,4,14.23,198.2779,-62.2118
442844854,3,4,11.08,198.3698,-60.8255
442844877,3,4,13.79,198.3699,-60.8236
442873813,3,4,12.70,198.5243,-60.1024
442875567,3,4,14.75,198.4855,-60.2811
442882829,3,4,5.19,198.5304,-60.9907
442891414,3,4,8.96,198.4770,-61.7928
442941569,3,4,10.64,198.5006,-62.4985
442942730,3,4,8.57,198.4193,-62.5984
442943322,3,4,5.86,198.5079,-62.6539
442974523,3,3,7.66,198.4458,-64.3134
442974642,3,3,9.92,198.5069,-64.3249
442975794,3,3,11.81,198.4606,-64.4412
443010759,3,3,14.38,198.7185,-65.9055
443014310,3,3,15.19,198.7916,-65.5052
443066742,3,3,15.24,198.7540,-64.1357
443147965,3,4,12.44,199.0129,-60.0199
443197733,3,4,12.78,198.9828,-61.2348
443199889,3,4,10.88,198.8881,-61.4431
443202711,3,4,11.48,198.8860,-61.6893
443221361,3,4,9.82,199.0432,-62.3197
443271206,3,3,13.94,199.0130,-64.7814
443291452,3,3,9.33,198.9846,-65.7813
443299918,3,3,5.63,199.1854,-65.1387
443367158,3,4,12.15,199.1499,-62.7195
443405175,3,4,4.58,199.3543,-61.5840
443410211,3,4,8.06,199.1478,-61.1065
443410592,3,4,8.03,199.3522,-61.0709
443438094,3,4,5.83,199.5225,-60.3973
443471464,3,4,13.04,199.5212,-61.2893
443471801,3,4,4.42,199.5738,-61.3281
443480340,3,4,11.27,199.3866,-62.1201
443516590,3,4,11.40,199.5393,-62.6819
443532874,3,3,12.94,199.4103,-64.0914
443562032,3,3,5.46,199.4993,-64.5743
443567988,3,3,8.20,199.3622,-65.2255
443582139,1,3,8.07,167.7865,-5.3217
443661491,3,4,10.17,199.6282,-62.6625
443665153,3,4,7.37,199.7428,-62.3824
443694508,3,4,10.17,199.7544,-61.8942
443696948,3,4,13.87,199.8203,-61.6860
443700945,3,4,13.22,199.6037,-61.3093
443703030,3,4,10.57,199.7575,-61.1151
443708466,3,4,15.36,199.7341,-60.5927
446278074,3,4,14.51,206.4337,-59.1313
446278163,3,4,9.58,206.5497,-59.1189
446309341,3,4,8.13,206.3901,-56.7377
446313396,3,4,13.38,206.4757,-55.8321
446313839,3,4,9.91,206.4965,-55.7309
446318155,3,4,6.37,206.5600,-54.6836
446319163,3,4,13.70,206.5788,-54.4067
446322533,4,2,9.46,217.0449,-71.1377
446328885,4,2,8.24,216.9896,-68.9327
446328899,4,2,15.46,216.9732,-68.9277
446334925,3,4,13.85,216.9718,-67.4480
446340380,3,4,11.62,216.8036,-66.3773
446344706,4,2,2.57,221.9652,-79.0449
446346728,4,2,8.24,221.8723,-81.2174
446678900,4,2,14.36,211.3507,-78.6029
446680886,4,2,11.58,211.1756,-79.9948
446681671,4,2,13.88,211.3530,-80.7156
446699394,4,2,11.37,213.7477,-78.3689
446714532,4,2,15.50,217.7357,-70.8550
446720239,4,2,12.54,217.6934,-69.2899
446727999,3,4,4.98,217.8192,-67.7176
446747482,3,4,11.78,218.1660,-66.8830
446751329,3,4,15.92,218.1550,-67.5139
446781372,4,2,10.41,218.1105,-71.4111
446781382,4,2,11.59,218.1075,-71.4130
446786721,4,2,8.35,218.2576,-70.6186
446788152,4,2,9.31,218.2742,-70.2021
446788459,4,2,14.90,218.5365,-70.1130
446796937,4,1,8.90,218.3699,-68.1387
446800214,3,4,9.27,218.3778,-67.5537
446802459,3,4,7.19,218.3085,-67.1879
446802935,3,4,9.64,218.4342,-67.1139
446830730,4,2,9.12,218.5932,-69.2393
446850121,4,2,10.42,218.7335,-70.5023
446852351,4,2,14.65,218.6674,-71.2130
446852361,4,2,11.50,218.6726,-71.2167
446853871,4,2,12.71,218.8039,-71.7689
446853874,4,2,11.08,218.7988,-71.7699
446863637,4,1,7.97,232.0876,-68.5597
446864616,4,1,8.56,232.2506,-68.3018
446865081,4,1,9.09,232.2110,-68.1766
446872386,4,1,9.43,232.2230,-66.4927
446873517,4,1,11.22,232.0606,-66.2598
446879443,4,1,9.70,232.2801,-66.8020
446882768,4,1,13.95,232.4929,-67.5177
446884090,4,1,8.87,232.3361,-67.8142
446889536,4,1,14.72,232.4427,-69.2406
446895445,4,2,12.39,232.5299,-71.3661
446897374,4,2,13.17,232.5986,-71.6426
446898201,4,2,14.70,232.7459,-71.2898
446918603,4,1,12.49,232.6053,-67.9388
446921170,4,1,8.73,232.6939,-67.6396
446921799,4,1,9.39,232.6947,-67.5715
446932730,4,1,9.98,232.6647,-66.1279
446934844,4,1,8.28,233.0288,-66.0927
446940303,4,1,9.26,233.0289,-67.1335
446942528,4,1,13.19,233.0760,-67.6054
446942641,4,1,10.51,232.9849,-67.6314
446955913,4,2,15.57,233.0715,-71.7256
446971634,4,1,7.61,233.3912,-67.3391
447000187,4,1,9.73,233.7477,-67.4313
447006109,4,1,5.11,233.7093,-68.8891
447008590,4,1,11.27,233.6720,-69.6383
447012225,4,2,9.81,233.5721,-70.8845
447021800,4,1,15.03,233.7982,-69.2804
447027197,4,1,8.13,233.9322,-67.7939
447038024,4,1,9.94,238.3501,-66.3707
447045630,4,1,14.56,238.5017,-68.3488
447048203,4,1,9.60,238.2601,-69.1677
447083622,4,1,8.26,238.5315,-66.9790
447088034,4,1,6.96,238.7024,-65.9011
447094300,4,1,9.07,239.0053,-67.4404
447095450,4,1,13.90,238.8446,-67.7818
447096910,4,1,8.12,239.0979,-68.2497
447097898,4,1,4.18,238.8732,-68.6030
447098167,4,1,8.90,238.8270,-68.7049
447104237,4,2,9.19,239.0724,-71.1662
447107349,4,2,9.47,239.2873,-71.2133
447107878,4,2,8.66,239.2516,-70.9771
447111039,4,1,11.24,239.2561,-69.6598
447112449,4,1,15.30,239.3901,-69.1699
447118029,4,1,9.08,239.2336,-67.5018
447119986,4,1,9.87,239.2592,-67.0011
447120598,4,1,15.85,239.3093,-66.8412
447128829,4,1,9.57,239.4418,-66.8593
447135535,4,1,8.16,239.6674,-68.6058
447156279,4,2,13.47,239.5938,-71.0348
447170160,4,4,9.59,250.1967,-62.4318
447179213,4,4,5.79,250.2112,-60.4470
447180429,4,4,11.17,250.0648,-60.2211
447180982,4,4,8.62,250.2117,-60.1119
447183836,4,4,15.48,250.3114,-60.2684
447185974,4,4,13.18,250.4029,-60.6935
447191085,4,4,15.20,250.5338,-61.7993
447192619,4,4,12.58,250.4789,-62.1436
447195670,4,4,15.34,250.4147,-62.8582
447229221,4,4,11.53,250.7756,-62.8048
447230209,4,4,9.81,250.5784,-62.5572
447230221,4,4,4.87,250.7017,-62.5540
447233389,4,4,5.86,250.6624,-61.7850
447235456,4,4,8.34,250.7788,-61.3184
447243289,4,4,11.78,250.9259,-60.0848
447246342,4,4,14.90,251.0200,-60.6620
447249092,4,4,15.67,250.9067,-61.2318
447251433,4,4,13.63,250.9093,-61.7434
447257286,4,4,15.28,250.8884,-63.1896
447258369,4,4,8.21,251.0082,-63.4813
447263332,4,4,12.34,250.8816,-65.0167
447290811,4,4,8.74,251.0879,-62.6408
447290869,4,4,11.13,251.0780,-62.6280
447292984,4,4,13.97,251.2510,-62.1095
447296964,4,4,11.28,251.1701,-61.1859
447296973,4,4,12.33,251.1714,-61.1849
447299092,4,4,8.30,251.0440,-60.7362
447299730,4,4,8.49,251.2351,-60.6093
447301866,4,4,11.50,251.1915,-60.2081
447311889,4,4,6.84,251.4866,-61.6638
447318741,4,4,12.05,251.4591,-63.4008
447318752,4,4,9.71,251.4627,-63.4045
447320963,4,4,10.57,251.3597,-64.0556
447323823,4,4,9.15,251.3565,-64.9363
447325479,4,4,8.65,251.4332,-65.5092
447326454,4,4,8.44,251.4399,-65.8902
447327810,4,4,11.24,251.6564,-65.4517
447329663,4,4,11.90,251.6059,-64.7744
447337801,4,4,8.31,251.6882,-62.3399
447360320,4,4,9.06,251.8757,-62.7383
447361131,4,4,8.69,251.8236,-62.9500
447382925,4,4,11.32,251.9859,-65.1540
447383396,4,4,14.64,251.7763,-65.3267
447389290,4,4,8.31,252.0647,-64.3770
447393030,4,4,15.04,252.1097,-63.2780
447400458,4,4,12.99,252.1285,-61.4135
447400570,4,4,7.53,252.2336,-61.3889
447403357,4,4,13.77,252.1416,-60.7799
447414292,4,4,8.40,252.2778,-61.3027
447416116,4,4,14.46,252.4475,-61.7051
447416599,4,4,15.42,252.2666,-61.8172
447418073,4,4,15.64,252.4550,-62.1938
447421712,4,4,13.31,252.3396,-63.1660
447448883,4,4,15.57,252.6809,-64.2372
447461747,4,4,9.50,252.5178,-60.8708
447464613,4,4,5.85,252.5841,-60.2674
447465610,4,4,15.69,252.4899,-60.0522
447468849,4,4,15.32,252.7203,-60.4511
447469406,4,4,8.00,252.9024,-60.5638
447471886,4,4,14.01,252.8106,-61.1148
447475464,4,4,12.87,252.7465,-61.9966
447478090,4,4,9.55,252.9404,-62.6931
447479010,4,4,8.41,252.7794,-62.9606
447483228,4,4,11.84,252.8570,-64.2439
447484195,4,4,8.13,252.9381,-64.5841
447484486,4,4,8.68,252.7611,-64.6947
447487390,4,4,15.28,252.8476,-65.7964
447488713,4,4,8.15,253.1324,-65.5703
447489245,4,4,6.12,252.9745,-65.3756
447498324,4,4,15.42,253.1979,-62.4715
447503899,4,4,5.94,253.1345,-61.0786
447507103,4,4,14.74,253.1725,-60.3528
447508006,4,4,12.67,253.1139,-60.1744
447512267,4,4,15.44,253.3367,-60.5650
447521617,2,1,8.82,157.4936,-48.2959
447530589,4,4,10.70,253.4050,-61.5865
447531936,4,4,15.48,253.2990,-61.9245
447536804,4,4,7.66,253.3774,-63.2354
447545660,4,4,15.65,253.5843,-65.6367
447547978,4,4,12.12,253.4729,-64.7309
447549112,4,4,9.37,253.6433,-64.3328
447551565,4,4,8.49,253.5091,-63.5497
447551851,4,4,5.67,253.6384,-63.4557
447552561,4,4,12.47,253.6500,-63.2357
447557843,4,4,12.94,253.5068,-61.7923
447557875,4,4,9.03,253.6563,-61.7851
447578964,4,4,9.35,253.8374,-63.0567
447579702,4,4,5.92,253.8530,-63.2698
447583381,4,4,9.95,253.8699,-64.4818
447598969,4,4,9.57,253.7310,-64.8053
447603742,4,4,9.04,254.0523,-65.2365
447605389,4,4,12.90,253.9356,-64.6505
447612113,4,4,8.18,254.1015,-62.5440
447614956,4,4,12.38,254.0977,-61.7740
447614965,4,4,8.79,254.0877,-61.7723
447621801,4,4,15.59,254.1083,-60.1804
447621874,4,4,15.88,254.0897,-60.1664
447625280,4,4,9.97,254.2457,-60.4051
447627656,4,4,8.03,254.2174,-60.9565
447627658,4,4,8.73,254.2124,-60.9565
447630626,4,4,8.59,254.2943,-61.7147
447634634,4,4,14.61,254.3336,-62.7936
447643122,4,4,8.19,254.3490,-65.7668
447645320,4,4,15.16,254.5905,-65.2484
447645421,4,4,6.23,254.5644,-65.2049
447646495,4,4,12.16,254.5345,-64.8023
447648406,4,4,15.68,254.4871,-64.1262
447649621,4,4,14.08,254.5761,-63.7293
447651236,4,4,10.68,254.4222,-63.2113
447651407,4,4,9.44,254.4815,-63.1639
447653415,4,4,5.61,254.4880,-62.5667
447655241,4,4,12.51,254.6252,-62.0422
447655245,4,4,12.91,254.6313,-62.0416
447660779,4,4,15.77,254.5726,-60.6473
447661903,4,4,15.25,254.4731,-60.3930
447665209,4,4,15.50,254.7902,-60.1677
447691425,4,4,11.95,254.6638,-63.3672
447691506,4,4,9.27,254.8118,-63.3938
447694948,4,4,8.24,254.7994,-64.5889
447701680,4,4,8.94,255.0167,-64.6624
447704630,4,4,8.91,254.9423,-63.6191
447705765,4,4,9.79,255.0131,-63.2532
447713569,4,4,9.10,255.0168,-61.1673
447714528,4,4,15.12,255.0073,-60.9351
447716296,4,4,15.90,255.1091,-60.5250
447723709,4,4,15.84,255.3778,-61.0840
447725554,4,4,9.93,255.2593,-61.5744
447731633,4,4,8.25,255.3312,-63.4051
447732134,4,4,9.25,255.3439,-63.5697
447734030,4,4,5.96,255.3870,-64.2501
447734814,4,4,7.57,255.1918,-64.5502
447742508,2,1,13.28,157.6693,-48.1502
447749642,4,4,12.34,255.2692,-65.2056
447756467,4,4,15.38,255.4509,-63.9039
447756478,4,4,15.30,255.4563,-63.9015
447766105,4,4,8.46,255.6301,-61.0435
447779220,4,4,8.48,255.8258,-62.0081
447784651,4,4,13.06,255.7231,-63.6901
447785589,4,4,11.26,255.7831,-64.0113
447897644,2,1,8.06,158.0281,-49.4504
447976172,2,1,13.32,157.9136,-48.9941
447993848,3,3,12.03,185.1407,-71.5886
447994659,3,3,10.38,185.2699,-71.2804
447997909,3,3,8.38,185.2478,-70.2901
447999170,3,3,10.37,185.2597,-69.9517
448002486,3,3,13.31,185.4082,-69.1440
448021593,3,3,11.57,185.4192,-66.1165
448022291,3,3,10.83,185.2054,-66.0346
448023860,4,2,15.51,199.8673,-78.3937
448066486,3,3,5.68,207.7736,-66.8230
448081980,3,3,15.13,207.8679,-66.8945
448086723,3,3,10.38,208.0728,-67.5472
448086981,3,3,9.41,207.9228,-67.5838
448088243,3,3,8.25,208.0368,-67.7697
448093467,3,3,14.36,207.9596,-68.6476
448097167,3,3,3.98,207.9477,-69.4013
448098793,3,3,11.10,207.8590,-69.7726
448099152,3,3,13.65,208.1087,-69.8617
448105302,3,3,9.50,208.0120,-71.7105
448107927,3,3,9.55,208.1720,-71.2536
448126622,3,3,7.03,208.2459,-70.0473
448128225,3,3,13.22,208.2402,-69.6519
448128864,3,3,13.32,208.1237,-69.5135
448133486,3,3,9.40,208.2165,-68.5484
448165330,3,3,12.61,208.5139,-67.5576
448165340,3,3,11.63,208.5129,-67.5585
448165364,3,3,10.23,208.5304,-67.5625
448165945,3,3,4.41,208.7043,-67.6522
448169499,3,3,7.66,208.6383,-68.2377
448180001,3,3,9.49,208.4623,-70.4865
448186109,3,3,9.99,208.7213,-71.3642
448193421,2,1,15.48,158.3144,-48.4292
448193930,2,1,14.03,158.4949,-50.1676
448200232,3,3,10.59,208.8970,-71.0406
448201945,3,3,13.18,208.8397,-70.5360
448204429,3,3,15.18,208.9091,-69.9145
448209223,3,3,13.48,208.7466,-68.8998
448209311,3,3,8.26,208.7917,-68.8821
448243394,3,3,8.11,209.2701,-67.6698
448247618,3,3,9.96,209.1466,-68.3653
448251914,3,3,8.61,209.2154,-69.2082
448256726,3,3,13.58,209.0412,-70.3260
448259069,3,3,14.48,209.1147,-71.0177
448276482,3,3,9.00,209.4955,-71.7056
448291130,3,3,8.39,209.3699,-68.2358
448292567,3,3,5.71,209.3749,-68.0058
448295110,3,3,10.29,209.4139,-67.6188
448325812,3,3,14.46,209.7534,-68.1720
448325900,3,3,15.33,209.6627,-68.1876
448333264,3,3,8.04,209.7876,-69.5771
448334902,3,3,11.14,209.7443,-69.9782
448336596,3,3,8.20,209.8797,-70.4163
448337548,3,3,9.89,209.6918,-70.6817
448341593,3,3,8.19,210.0583,-71.8569
448346251,3,3,9.95,210.1176,-70.4021
448346488,3,3,9.88,210.1437,-70.3381
448349084,3,3,9.72,210.1107,-69.7038
448370125,3,3,11.80,209.9858,-68.4548
448373641,3,3,10.61,210.1461,-67.8809
448375158,3,3,9.11,209.9692,-67.6455
448376153,3,3,7.50,210.0718,-67.5058
448377810,3,3,5.60,210.0336,-67.2806
448385599,3,4,12.56,210.0904,-66.3078
448391362,3,4,12.68,210.4019,-66.1656
448392261,3,4,5.62,210.2164,-66.2691
448407307,3,3,9.33,210.2467,-68.3876
448409195,3,3,14.76,210.2614,-68.7193
448415401,2,4,8.08,165.7963,-35.8210
448415687,2,4,10.13,165.6656,-32.7383
448415791,2,4,14.15,165.5888,-31.5818
448435566,3,3,11.84,210.6947,-70.3812
448443176,3,3,13.11,210.5931,-68.6475
448445953,3,3,13.02,210.5493,-68.1582
448458559,3,4,15.56,210.7408,-66.3698
448459334,3,4,9.53,210.7511,-66.2764
448465432,3,4,9.30,211.0424,-66.2430
448471716,2,4,11.38,165.7172,-35.3040
448471827,2,4,12.62,165.7953,-34.6096
448472109,2,4,10.28,165.8667,-32.7585
448472110,2,4,11.91,165.8659,-32.7557
448472223,2,4,4.73,165.8165,-31.9610
448475192,3,4,15.23,211.0467,-66.6196
448482634,3,3,8.20,210.8338,-67.6299
448486970,3,3,13.59,211.0495,-68.3127
448489309,3,3,8.79,211.0295,-68.7056
448493902,3,3,11.16,210.9370,-69.6245
448497068,3,3,12.69,211.0420,-70.3918
448499141,3,3,15.90,211.0054,-70.9664
448500231,3,3,11.19,210.8315,-71.3192
448503368,3,3,9.77,211.3466,-71.4706
448504404,3,3,8.98,211.2458,-71.1450
448509362,3,3,8.93,211.2462,-69.8315
448513620,3,3,8.90,211.0986,-68.9465
448517318,3,3,10.43,211.3383,-68.2757
448518873,3,3,14.84,211.3404,-68.0327
448536355,1,2,13.56,166.0009,-30.1720
